Dates,AUD,BRL,CAD,CHF,COP,CZK,EUR,GBP,HKD,HUF,IDR,INR,JPY,KRW,MXN,MYR,NOK,NZD,PEN,PHP,PLN,RUB,SEK,SGD,THB,TRY,TWD,ZAR,,,,,,,,,
21/01/2016,173.9167,170.6884,112.6107,108.2046,109.9041,122.8979,89.7155,99.5088,94.5179,175.7858,215.0681,164.6452,67.0748,120.2492,141.021,100.7643,109.0509,197.6261,157.111,165.5878,176.9556,79.3997,95.7263,96.1681,114.6611,489.9884,89.2251,98.9629,,,,,,,,,
22/01/2016,174.0028,173.3264,113.7833,107.2828,110.3056,122.1253,89.0691,99.8161,94.7786,176.138,216.1287,165.6485,66.4627,121.6105,143.2304,102.7054,109.7597,196.5228,157.1448,166.064,176.9525,84.1428,95.4548,96.3312,115.384,492.0452,89.607,99.5594,,,,,,,,,
25/01/2016,172.8461,173.5856,112.4138,107.6264,107.3712,122.714,89.5037,99.7037,94.8023,176.5895,215.7582,165.1865,66.7303,122.2224,142.0023,102.7176,109.499,195.3587,156.4086,165.8015,177.1939,82.0633,95.6571,96.3128,115.4391,488.9174,89.8231,99.1456,,,,,,,,,
26/01/2016,174.1003,175.2861,113.7994,107.1971,108.4382,122.9528,89.6741,100.4099,94.7979,177.0986,215.3742,165.2271,66.6605,121.2134,143.106,102.8972,110.2137,196.7375,156.4871,165.4663,178.5629,83.9271,95.9658,96.5576,115.8062,491.258,89.5775,100.0933,,,,,,,,,
27/01/2016,174.6588,172.8512,113.9771,107.3709,108.7818,123.1916,89.8611,99.5907,94.7875,176.3232,215.7813,164.7494,66.5123,121.4301,143.0354,103.7797,110.7302,194.7256,156.451,166.1322,177.8387,84.6275,96.2651,96.1684,116.1919,492.5668,89.6042,99.8218,,,,,,,,,
28/01/2016,176.0873,174.6671,114.5133,107.5027,111.2511,123.7301,90.246,100.4858,94.8258,177.4106,215.9248,164.3681,66.4317,120.7862,144.1909,105.0132,111.3562,196.1952,156.462,166.4193,179.3268,86.1154,96.3052,96.4732,116.0822,498.1214,89.5963,101.3277,,,,,,,,,
29/01/2016,176.0991,177.8233,114.9475,106.5196,111.1742,122.4847,89.3438,99.6666,94.9018,177.026,217.5408,165.4584,65.1573,121.7324,145.9556,106.3733,110.5181,196.3326,156.1809,166.7698,179.1384,87.214,95.4973,96.7189,116.3948,500.7481,90.2292,103.3134,,,,,,,,,
01/02/2016,176.8566,179.4559,115.1783,106.8584,109.7576,123.1306,89.8112,100.9886,95,178.4091,219.7935,165.3842,65.236,121.6085,144.958,106.3525,110.3881,198.2869,155.7649,166.656,181.0105,85.1505,96.062,96.8362,116.8073,502.4608,89.9064,103.2849,,,,,,,,,
02/02/2016,175.0037,178.3557,114.3014,106.9784,107.6423,123.4599,90.0641,100.8272,94.7509,177.9515,219.0714,165.0822,65.7885,120.9026,143.0466,105.0004,109.8934,197.3039,155.2622,166.7052,181.1635,82.5913,95.7412,96.4381,116.3049,501.6381,89.9737,101.2827,,,,,,,,,
03/02/2016,178.2477,182.7922,116.5741,108.4958,108.2473,125.5677,91.5955,102.1771,94.7806,181.3383,217.8312,164.9024,66.9415,119.7366,145.4858,104.7316,111.9806,201.9242,155.477,166.1284,183.4873,85.7379,97.1565,97.4565,116.046,508.09,89.5167,103.1742,,,,,,,,,
04/02/2016,179.0552,183.1666,116.803,109.6914,110.075,126.7368,92.4422,102.0787,94.8615,183.5028,220.0073,166.1768,67.5814,121.4568,144.619,106.4235,112.7995,203.6376,156.1321,166.4515,185.3626,85.6679,97.5085,98.5882,116.967,508.9353,90.3159,103.6227,,,,,,,,,
05/02/2016,175.7347,182.4691,115.4348,109.94,109.6386,125.9167,92.0269,101.4765,94.828,183.4618,220.285,166.0098,67.5272,121.9292,143.3852,106.114,112.0574,200.8073,155.9862,166.8602,184.9788,85.0988,96.8872,97.8269,117.1785,508.1751,90.4137,102.572,,,,,,,,,
08/02/2016,176.2438,182.5552,115.352,110.3796,108.4888,126.3635,92.3127,100.9792,94.8274,183.0314,220.35,165.3489,68.1195,121.9357,141.6184,106.1263,111.6827,200.7638,155.3943,166.8876,183.9929,83.966,96.9817,98.0795,117.1396,503.2707,90.4139,101.9327,,,,,,,,,
09/02/2016,175.8576,182.6413,115.8512,111.9849,107.7386,127.681,93.1346,101.2656,94.7562,184.1574,220.6896,165.479,68.5553,121.9399,140.6524,106.1386,111.7306,201.0537,155.0444,166.8924,185.9307,82.7961,97.3186,98.6502,117.2128,504.6737,90.4142,102.3423,,,,,,,,,
10/02/2016,176.4652,181.6622,115.3603,111.8749,107.8138,127.6424,93.1233,101.6079,94.8102,184.3299,223.135,165.6393,69.6175,121.9458,139.6472,107.3829,112.6726,202.5844,154.8993,167.627,187.3217,83.9268,97.7662,98.9993,117.6443,508.0519,90.4143,103.5759,,,,,,,,,
11/02/2016,176.8251,178.878,115.2687,112.0065,106.3218,127.9572,93.3759,101.2924,94.8435,185.0735,223.1667,164.6014,70.1911,121.429,138.1373,106.6829,112.0692,203.5411,154.5782,167.7259,187.25,82.9443,97.7732,99.1435,118.032,506.7465,90.4145,104.0448,,,,,,,,,
12/02/2016,176.9114,178.5489,115.9927,111.4728,108.1422,127.1361,92.8203,101.4738,94.8611,184.77,222.7684,164.7996,69.6739,120.5383,139.8998,106.0811,111.5333,200.8309,154.9859,166.7292,187.2072,84.3127,97.4685,98.5567,116.9246,506.9999,90.4147,103.6437,,,,,,,,,
15/02/2016,177.5948,178.8287,116.1268,110.3371,108.1542,126.1308,91.9927,100.9975,94.9116,183.2973,224.6685,165.2654,68.8504,120.8905,140.4833,107.1262,111.2664,201.4843,155.329,167.7709,185.592,85.8422,96.4969,98.3826,116.6989,504.4126,90.7989,104.703,,,,,,,,,
16/02/2016,176.9097,175.8042,115.8754,110.1523,107.1621,125.9825,91.8908,100.0944,94.833,182.2585,224.4525,164.5274,69.1676,120.0443,140.1114,106.5273,111.1951,199.4096,154.7993,167.3665,184.9447,84.8675,96.27,98.0274,116.8339,499.2751,90.5072,104.2726,,,,,,,,,
17/02/2016,178.7625,179.3466,117.5027,109.7242,108.9257,125.832,91.7559,100.0099,94.8969,182.4598,222.641,164.3645,69.1474,119.0005,144.0819,104.9303,112.2829,201.0634,155.2028,167.8224,185.0335,88.1174,96.1535,98.1899,116.8378,503.0384,90.3092,106.4564,,,,,,,,,
18/02/2016,178.0776,177.6545,117.0404,109.6624,109.5006,125.5232,91.5798,100.3103,94.9499,182.1514,222.8632,164.4027,69.6705,119.0007,144.643,106.1482,111.6578,201.4138,155.0539,167.4928,184.8645,86.5729,96.9607,98.2127,117.0455,501.1892,90.5098,106.9192,,,,,,,,,
19/02/2016,177.8653,178.0672,116.7003,109.9438,109.0957,125.825,91.7664,100.7925,95.0225,183.4375,222.9866,164.4457,70.0458,118.3921,145.2574,105.2166,112.0997,201.067,154.7509,167.1104,186.191,85.988,96.8998,98.0538,116.4043,504.3295,90.3686,107.0427,,,,,,,,,
22/02/2016,179.8421,181.5806,117.2113,108.9146,110.6249,124.5109,90.9306,99.0009,95.0761,182.6846,223.9726,164.1605,69.8639,118.3241,146.4118,105.4644,111.5194,203.1143,154.6068,167.2943,185.064,87.9333,96.3251,98.4549,116.3756,507.0555,90.2927,108.5051,,,,,,,,,
23/02/2016,179.2318,181.0829,116.4721,109.8307,110.0744,124.5352,90.8534,98.1048,95.117,181.9772,224.3283,164.2437,70.3729,118.6408,145.3903,105.5219,111.4399,201.4334,154.113,167.2579,184.0201,87.9669,96.4409,97.918,116.4283,506.0509,90.3603,108.2574,,,,,,,,,
24/02/2016,179.0941,181.2058,117.2458,110.1015,109.6889,124.3798,90.7927,97.4396,95.1004,180.861,224.5842,164.3464,70.3206,118.3473,145.3661,104.8841,110.6937,201.9051,154.2356,167.3076,184.0281,87.5026,96.4191,98.0522,116.5626,507.4608,90.4009,105.7725,,,,,,,,,
25/02/2016,180.1013,181.3379,118.7364,109.9166,110.5944,124.3597,90.8309,97.6839,95.0569,180.0002,224.6898,164.0483,69.8083,117.9354,146.0749,104.946,111.173,203.893,154.3325,167.3505,185.0277,87.9641,96.2748,98.2988,116.6318,509.2251,90.3112,105.7483,,,,,,,,,
26/02/2016,177.3738,179.4105,118.8858,109.204,109.6986,123.5562,90.1353,97.0467,95.0024,178.5438,224.8794,164.2644,69.1938,117.9887,144.91,105.12,110.457,201.0576,154.4949,167.7389,182.846,87.0319,95.5774,97.8746,116.7665,497.8966,90.3898,102.082,,,,,,,,,
29/02/2016,177.759,178.7891,118.6482,109.0224,111.3358,122.7097,89.6294,97.3679,95.0114,178.3594,225.372,164.8193,69.996,118.1269,146.0343,105.3823,110.3561,199.8913,154.6136,167.6111,182.8999,88.2147,95.5349,97.9738,116.7703,503.1033,90.3897,104.0164,,,,,,,,,
01/03/2016,178.6162,182.6283,119.7984,109.1248,113.5633,122.7876,89.585,97.6121,95.0655,178.5879,225.8147,166.2102,69.1833,118.1321,147.8802,106.1774,110.9026,201.0892,154.8621,168.3653,183.513,90.4353,94.9284,98.3951,116.823,508.3975,90.582,105.9541,,,,,,,,,
02/03/2016,181.6156,184.5338,119.736,109.1837,114.4228,122.6968,89.582,98.4929,95.0377,177.9662,226.8723,167.0347,69.5097,119.0211,148.6109,106.3678,110.7227,202.5014,155.9744,168.5665,183.9038,90.8902,95.0593,98.6643,117.0072,510.4278,90.8739,106.2304,,,,,,,,,
03/03/2016,183.0457,189.2812,119.8521,109.683,114.8517,123.718,90.3123,99.1917,95.1065,179.8761,227.883,167.5926,69.3728,120.2849,147.8162,107.1774,111.6497,204.0048,157.349,169.2026,184.6545,90.7523,95.9777,99.2271,117.2083,513.5806,91.1595,105.5519,,,,,,,,,
04/03/2016,185.2241,191.723,120.6351,109.6209,116.2496,124.2591,90.7046,99.5477,95.1766,181.5871,229.7233,168.248,69.34,121.4239,149.069,107.5275,113.1768,206.6613,157.6274,169.869,186.3702,92.2792,96.4492,100.2536,117.5661,514.5282,91.4521,107.702,,,,,,,,,
07/03/2016,185.9827,190.1066,120.9529,109.3059,117.8335,124.3082,90.7755,99.7992,95.1573,180.739,230.6188,168.2953,69.5088,121.6087,149.2935,108.1641,112.8355,206.3731,157.8817,169.982,186.0421,92.9818,96.5913,99.9933,117.5132,512.633,91.9231,108.3819,,,,,,,,,
08/03/2016,185.2472,191.7278,119.8071,109.2773,114.4488,124.3437,90.7475,99.4491,95.1222,180.665,229.6714,167.7156,70.025,121.0937,147.8271,107.635,112.0184,204.7192,157.3876,169.8582,186.349,93.0161,96.4327,99.5255,117.5001,513.1522,91.5629,107.1053,,,,,,,,,
09/03/2016,186.4299,195.2354,121.2631,109.0956,115.2283,124.1754,90.6451,99.4629,95.1246,180.976,229.7242,168.0867,69.5716,120.1417,149.2167,107.3237,112.6015,201.9438,158.4423,170.249,186.2294,93.5349,96.8664,99.6926,117.853,517.3887,91.1476,108.7176,,,,,,,,,
10/03/2016,185.6443,198.6166,120.3719,110.4513,113.8838,126.1555,92.1168,99.9099,95.174,182.6738,230.9895,168.4999,69.6671,121.417,148.8691,108.1527,112.6576,202.3829,159.1385,170.843,188.5698,93.1366,97.6299,99.8386,118.0906,517.6786,91.3573,107.2853,,,,,,,,,
11/03/2016,188.4201,201.0046,121.6202,110.7373,116.5628,125.8511,91.932,100.6161,95.21,182.9002,231.0945,168.578,69.2544,122.4742,149.7897,108.4612,114.0322,204.8567,162.3138,171.1278,190.0083,95.2027,98.0792,100.3638,118.3965,522.0323,91.7074,108.697,,,,,,,,,
14/03/2016,187.1859,196.9069,121.1522,110.1927,116.5029,125.3707,91.4918,100.0561,95.2142,182.2352,231.3248,168.4932,69.2761,123.1906,149.4101,108.0399,113.2556,202.6561,163.6553,171.2326,189.8891,95.1571,98.0545,100.1321,118.6702,521.8531,91.8834,106.6538,,,,,,,,,
15/03/2016,185.7532,191.4646,120.2904,110.1865,116.1419,125.4915,91.5379,98.9993,95.1846,181.8346,229.3401,167.8336,69.6656,123.0496,148.2273,107.2731,112.2375,200.3941,162.583,170.3887,189.4014,93.7396,98.38,99.7497,118.4983,517.0303,91.6848,103.9646,,,,,,,,,
16/03/2016,188.1569,192.8321,122.66,111.3419,116.2822,126.6987,92.482,99.7545,95.2182,183.4245,227.837,168.2547,70.0471,122.4761,150.6758,107.2722,113.469,204.1432,161.4734,170.5673,191.5277,96.3624,99.5703,100.9866,118.881,522.5357,91.7041,105.7589,,,,,,,,,
17/03/2016,190.5609,199.0011,123.8036,112.4059,119.5986,127.8203,93.2532,101.3143,95.2581,185.5623,230.8961,169.5342,70.7807,124.5681,153.1407,109.28,115.2904,208.0445,162.0488,172.0651,193.651,97.8955,100.0025,102.1106,119.7052,527.813,92.347,109.2036,,,,,,,,,
18/03/2016,189.5517,199.2337,123.5365,112.1792,119.6998,127.3054,92.8542,101.2718,95.2578,184.9528,230.5038,170.187,70.677,125.7362,152.505,109.4461,114.626,206.602,161.5191,172.1502,193.4066,97.5418,99.3624,101.4959,119.4686,523.2103,92.902,108.5574,,,,,,,,,
21/03/2016,188.8166,199.676,122.6216,112.1269,119.7249,127.0018,92.6118,100.5229,95.2834,184.1075,230.2544,170.1619,70.4223,125.6212,152.3631,109.3586,113.9682,205.3414,160.1477,172.2708,193.1043,98.3299,99.3045,101.3633,119.3355,524.4913,92.8535,108.9054,,,,,,,,,
22/03/2016,189.9005,201.8667,123.1101,111.7978,121.3839,126.6972,92.4107,99.3963,95.2757,183.137,229.4994,169.7388,70.1569,126.6709,153.0683,110.6889,114.1725,205.0828,160.2476,172.4489,192.8692,98.8454,99.3831,101.3801,119.271,523.744,92.8651,108.9461,,,,,,,,,
23/03/2016,187.695,196.1865,121.6648,111.505,119.857,126.2486,92.1107,98.7593,95.2594,181.7022,229.5825,170.0015,70.1485,125.8892,150.8579,111.145,113.1489,203.6699,161.5788,172.0526,192.164,97.1844,98.9588,100.8623,118.5683,522.2717,92.5089,108.1009,,,,,,,,,
24/03/2016,187.6075,196.7035,121.2606,111.4417,119.8822,126.0343,92.0496,99.0108,95.2081,181.1756,228.366,170.0508,69.8232,125.3372,150.697,110.1971,113.074,203.563,161.6106,172.0646,191.6143,97.3821,98.6035,100.6503,117.7939,523.0733,92.2795,107.3066,,,,,,,,,
25/03/2016,187.0958,196.7766,121.0599,111.2191,119.9073,125.784,91.9967,98.8636,95.2222,181.023,228.4141,170.1,69.7099,125.0327,151.3297,109.904,113.2046,203.0904,161.6425,172.0769,191.7206,97.6075,98.4694,100.4977,118.0649,522.7084,92.2285,107.3625,,,,,,,,,
28/03/2016,188.0542,199.5139,121.8212,111.6465,121.6648,126.2647,92.2239,99.7168,95.2215,181.8009,226.4799,170.3135,69.4799,125.364,152.2555,110.557,113.7546,204.2279,162.2703,172.2928,192.5539,97.5681,98.6881,100.6313,117.7681,524.2192,92.1459,107.2483,,,,,,,,,
29/03/2016,190.1105,199.0237,122.8741,112.4485,120.3989,127.392,93.003,100.6259,95.2426,183.1917,226.0208,170.4347,69.9396,125.6109,153.0576,110.9869,114.3059,208.1008,161.8418,172.255,194.5502,98.199,99.7364,101.7845,117.5524,530.169,92.3461,109.4447,,,,,,,,,
30/03/2016,191.2197,200.8546,123.8974,112.6519,122.1974,127.9461,93.3866,100.5836,95.2678,183.2814,228.3003,170.8763,70.1054,127.0003,154.0781,112.7441,115.5431,210.2726,162.306,173.4694,194.2291,98.0111,100.5705,102.1022,118.1934,530.7432,93.2083,111.1558,,,,,,,,,
31/03/2016,190.8826,201.6991,123.5351,113.0199,122.6989,128.4801,93.7288,100.464,95.2213,184.4677,228.5025,171.275,70.0158,127.8477,153.6749,113.8784,116.0453,209.9225,165.0291,173.3223,196.317,99.7928,100.7138,102.2392,118.3647,534.3927,93.5289,112.482,,,,,,,,,
01/04/2016,191.3944,203.9842,123.4691,113.4621,121.3485,128.6695,93.8163,99.5197,95.2566,184.8686,230.2357,171.3189,70.5649,126.6836,153.162,114.0877,115.3342,209.7865,163.6305,173.5414,196.075,99.0705,100.4715,102.059,118.6387,533.8033,93.3148,113.0204,,,,,,,,,
04/04/2016,189.6114,200.1477,122.7426,113.3493,120.2606,128.6064,93.8125,99.7782,95.2522,185.696,230.1786,171.47,70.784,127.5624,151.8845,113.7935,115.1981,207.6742,163.2218,173.3115,196.6322,97.4615,100.5765,101.9694,118.1108,535.8086,93.3145,112.417,,,,,,,,,
05/04/2016,188.0792,197.154,122.2859,113.6759,119.4875,128.5424,93.752,99.0652,95.2222,184.9938,229.3235,170.855,71.4233,126.5737,150.1221,113.1867,115.1974,206.7791,162.2085,172.6545,195.2325,97.7047,100.5058,101.6181,117.925,532.2865,93.3151,110.098,,,,,,,,,
06/04/2016,189.4892,199.3293,122.7355,113.7062,119.651,128.7636,93.8728,98.7999,95.2285,185.7968,229.3226,170.3946,71.7792,126.4695,150.4882,113.371,115.32,207.4034,161.5506,172.8942,195.5202,99.1358,100.3008,102.329,118.1439,530.9006,92.9618,110.2619,,,,,,,,,
07/04/2016,187.1586,196.842,122.2136,113.7007,118.6852,128.5353,93.6972,98.3317,95.1698,185.4571,230.4533,170.9341,72.8253,127.0076,148.6374,113.489,115.2997,205.9911,161.2032,173.2838,193.7611,98.5709,100.0648,101.9225,118.3198,527.1379,93.0599,108.9835,,,,,,,,,
08/04/2016,188.444,202.4023,123.6919,113.9574,119.2132,128.7655,93.8673,98.836,95.2091,185.6651,230.7842,170.9777,72.9176,126.7369,149.4917,113.8925,116.4999,206.9801,161.8131,173.1646,194.1473,99.9416,100.2424,102.1963,118.6109,529.5104,92.934,111.0671,,,,,,,,,
11/04/2016,189.4303,208.1393,124.5562,113.8803,120.7962,128.8328,93.9387,99.6132,95.2505,186.2954,231.1513,171.1158,73.0035,127.5492,150.5963,114.2871,117.0032,208.486,166.5213,173.224,195.2463,100.4914,100.7363,102.609,118.7848,532.8938,93.0866,113.0162,,,,,,,,,
12/04/2016,191.6641,208.4997,125.9144,113.7557,122.2108,128.6427,93.7548,99.8587,95.2543,186.2394,231.4487,171.1766,72.5979,127.6209,152.0556,114.5306,117.4837,210.5093,167.6246,173.6221,194.3818,102.1366,101.1425,102.6262,118.9592,532.7403,93.11,113.2233,,,,,,,,,
13/04/2016,190.9048,207.9788,125.3458,112.3855,122.6885,127.3237,92.8299,99.3696,95.2336,184.6107,230.6898,170.6574,72.0648,127.6314,152.5253,114.8107,116.547,210.3742,167.4765,173.3835,192.4923,101.2879,100.3893,102.0809,118.9097,530.6789,93.2516,114.5612,,,,,,,,,
14/04/2016,191.9665,208.9707,125.0835,112.3685,123.261,127.2705,92.7778,99.0275,95.2288,184.2491,230.3902,170.7033,72.0233,126.4608,152.4098,114.2493,116.5649,208.2014,167.3119,172.7737,191.8636,101.579,100.4729,101.1316,118.6301,530.5071,93.0048,114.458,,,,,,,,,
15/04/2016,192.7275,206.2094,125.2986,112.2465,123.1723,127.4354,92.9063,99.3564,95.2359,184.6686,230.5627,170.7483,72.4448,127.6085,151.4949,113.8675,116.3105,210.405,167.2646,173.4738,192.328,101.1602,100.4956,101.5723,118.8204,529.6269,93.2407,114.4699,,,,,,,,,
18/04/2016,193.3651,201.5379,125.6722,112.6603,124.3577,127.7949,93.1424,99.8888,95.2458,185.165,230.5782,171.031,72.4029,127.1363,152.5359,113.2577,116.7921,211.3645,167.4721,173.0353,192.3303,101.7066,100.6749,102.0401,118.9439,532.6053,93.0685,114.9912,,,,,,,,,
19/04/2016,194.951,206.477,126.7941,112.936,127.413,128.2922,93.5101,100.729,95.2497,186.6918,231.1018,171.0766,72.1426,128.7301,153.6628,114.2754,118.224,214.2709,168.6419,173.3919,193.563,102.0983,101.0644,103.11,119.3576,534.4988,93.4529,116.7059,,,,,,,,,
20/04/2016,194.4899,206.6376,126.9557,111.7341,127.5107,127.6034,93.0052,100.2675,95.24,186.1923,231.2754,171.9785,71.7271,128.8486,153.9662,114.9687,118.2115,212.279,169.0666,172.9084,193.7084,103.2348,100.5097,102.5671,119.5336,538.0804,93.5058,117.3104,,,,,,,,,
21/04/2016,193.1065,206.727,126.1595,111.3851,125.6159,127.4849,92.9201,100.205,95.2123,185.4653,231.0793,171.5744,71.9744,129.1154,152.2953,114.4942,116.9954,210.2575,167.7721,172.1216,191.2614,100.684,100.3711,102.1888,119.0263,534.5174,93.3639,116.5211,,,,,,,,,
22/04/2016,192.3468,204.7639,126.7874,110.9929,125.4298,126.5898,92.3823,100.7655,95.2185,184.0762,230.3428,171.3851,70.4725,127.9682,152.2761,114.1321,116.3873,208.4488,167.7389,171.3819,188.104,101.2875,100.1015,101.8132,118.9291,531.7123,93.2807,115.8788,,,,,,,,,
25/04/2016,192.5593,205.2512,126.7278,111.3975,124.5997,127.2228,92.7583,101.3255,95.2359,184.0816,230.4464,171.0836,70.8447,127.4373,151.5304,113.8771,116.9638,208.5552,166.7518,170.6464,187.1206,101.1671,100.473,101.9956,118.6968,532.7884,93.1805,115.4742,,,,,,,,,
26/04/2016,193.42,206.9687,127.4725,111.5634,125.1454,127.5378,93.0021,102.0182,95.2417,184.8123,230.4432,171.3671,70.7727,127.1085,153.229,113.3968,117.6515,209.9082,167.0667,170.9907,189.0739,103.3357,100.6146,102.0269,118.5322,537.1765,93.2065,115.9346,,,,,,,,,
27/04/2016,189.4889,207.2141,127.5243,111.8338,126.0734,127.8176,93.1969,101.746,95.2338,185.0723,230.6692,171.5999,70.6757,127.4044,153.7459,113.7293,117.5956,208.3119,166.9733,170.9328,189.0811,103.4961,100.9288,102.2025,118.5707,537.9476,93.2215,115.8892,,,,,,,,,
28/04/2016,190.3504,209.6381,127.9717,112.3376,128.6647,128.1201,93.4412,102.2084,95.2098,185.5627,230.7717,171.4652,72.8636,128.5507,154.1592,114.2246,117.9413,211.8588,167.4666,170.9837,188.898,104.2118,101.2388,102.5157,119.0157,539.3141,93.4097,116.9003,,,,,,,,,
29/04/2016,189.8132,212.9569,127.9616,113.1276,129.845,129.2022,94.2531,102.2296,95.2173,186.7648,230.6459,172.0019,73.963,128.4015,155.0238,114.0185,119.2187,212.3318,166.9901,170.5686,191.8389,104.3211,101.6969,102.5932,119.3608,542.8312,93.4158,117.3995,,,,,,,,,
02/05/2016,191.4222,208.992,128.2376,113.7733,130.5555,130.1948,94.9327,102.6562,95.2006,188.7338,230.9921,171.7197,74.0231,128.6073,154.7871,114.0313,119.7492,213.6559,166.2134,170.3134,192.718,104.3607,102.6196,102.8772,119.6353,541.3623,93.4157,117.095,,,,,,,,,
03/05/2016,186.89,205.7121,126.2735,113.7559,127.0382,129.7877,94.6171,101.6911,95.1534,187.5367,230.7796,171.8337,73.8894,128.3184,151.2401,113.2762,118.1533,210.4467,164.8016,170.6033,191.5511,104.401,101.3587,101.9737,119.3694,533.0677,93.6656,114.1773,,,,,,,,,
04/05/2016,186.2015,206.4675,124.852,113.3821,125.3309,129.6878,94.5403,101.4188,95.1498,186.8879,230.0464,171.5473,73.6045,126.7444,149.6626,111.5448,117.7221,209.4275,164.9085,169.9352,191.1835,101.4847,101.2241,101.5324,118.4785,512.8549,93.2056,111.6349,,,,,,,,,
05/05/2016,186.4134,207.3498,125.0087,112.1932,125.3989,128.7776,93.8627,101.3425,95.1565,185.7817,230.0966,171.5928,73.4375,126.7481,148.9035,111.2101,117.4074,209.5661,165.4365,169.3773,189.6024,102.5813,100.6922,101.4892,118.5002,519.8618,93.1228,111.7133,,,,,,,,,
06/05/2016,183.9517,209.2617,124.467,111.6334,125.2559,128.7844,93.8511,100.9297,95.1586,184.8479,230.1456,171.6347,73.5245,126.756,149.13,111.2422,116.9822,207.9678,165.9569,169.9381,188.443,102.5053,100.3438,101.3114,118.6055,519.3284,93.0335,112.3959,,,,,,,,,
09/05/2016,182.7149,208.6083,123.9593,111.7774,125.288,128.5586,93.6757,100.7974,95.131,183.6264,229.3125,171.6077,72.7074,125.5199,146.411,111.0145,116.6971,206.0666,164.7823,169.9597,188.1601,102.5455,100.0215,100.5376,118.6744,516.492,93.017,110.3253,,,,,,,,,
10/05/2016,183.9,211.1048,124.46,111.2223,124.6271,128.4302,93.5825,101.043,95.1557,184.1557,229.2243,171.4029,72.0732,124.7734,148.1655,110.0489,116.8297,205.838,164.8645,171.1895,188.5455,102.0765,100.0801,100.7596,118.3222,515.7612,92.6801,110.6774,,,,,,,,,
11/05/2016,184.2116,212.736,125.0133,111.7897,126.1505,129.0466,94.0242,101.0856,95.1718,184.3338,229.2571,171.7407,72.6432,125.325,148.1618,110.4359,117.5572,207.682,165.1178,171.9459,189.0543,104.1053,100.3135,100.99,118.2129,515.4693,92.7035,111.3691,,,,,,,,,
12/05/2016,182.9739,210.7865,125.0828,111.8419,125.8728,128.4781,93.6183,101.1073,95.183,183.7996,229.3979,171.6311,72.235,125.8922,148.3647,110.7099,118.0521,207.6975,165.324,171.6204,188.8573,104.2939,99.7812,100.4547,118.0504,514.4787,92.6641,111.6582,,,,,,,,,
